SDUID,biodiversity,carbon,forestry_value,grazing_value,grazing_methane,cropland_value,noxn_in_drinking_water,transition_cost,production_value,net_econ_value,net_ghg_co2e
315,359.947327,411986.5625,0.0,0.0,0.0,-13753370.0,5892.609375,1011949.375,-13753370.0,-14765319.375,1510617.3958333333
316,663.515503,603495.875,0.0,0.0,0.0,-19922212.0,9813.109375,1515701.5,-19922212.0,-21437913.5,2212818.208333333
317,738.082275,713070.125,0.0,0.0,0.0,-15323490.0,8319.677734,1134085.5,-15323490.0,-16457575.5,2614590.458333333
318,851.003235,1022964.625,0.0,0.0,0.0,-804855.125,7913.326172,66300.0625,-804855.125,-871155.1875,3750870.2916666665
319,819.267944,933844.125,0.0,0.0,0.0,-3793788.25,7972.791016,373377.25,-3793788.25,-4167165.5,3424095.125
320,784.123291,934487.25,0.0,0.0,0.0,-931047.125,7660.783691,111662.148438,-931047.125,-1042709.273438,3426453.25
321,6.8697,8502.648438,0.0,0.0,0.0,0.0,64.482445,17589.724609,0.0,-17589.724609,31176.377606
330,735.734375,1388294.5,0.0,0.0,0.0,0.0,6927.60498,3489.544189,0.0,-3489.544189,5090413.166666666
331,132.790792,243590.566406,0.0,0.0,0.0,0.0,1200.590271,0.0,0.0,0.0,893165.4101553333
343,38.648254,55998.871094,0.0,0.0,0.0,-1307404.25,1052.043091,59318.988281,-1307404.25,-1366723.238281,205329.19401133334
344,650.143799,699548.9375,0.0,0.0,0.0,-17836784.0,9454.489258,1503926.5,-17836784.0,-19340710.5,2565012.770833333
345,646.906158,489253.328125,0.0,0.0,0.0,-26159490.0,8598.046143,1821461.28125,-26159490.0,-27980951.28125,1793928.8697916665
346,824.365112,982436.3125,0.0,0.0,0.0,-1575831.625,8237.44043,122129.367188,-1575831.625,-1697960.9921880001,3602266.4791666665
347,832.733093,1003703.0,0.0,0.0,0.0,-557438.875,7601.303711,48851.960938,-557438.875,-606290.835938,3680244.333333333
348,830.960693,998639.625,0.0,0.0,0.0,-617934.25,7824.529297,66298.625,-617934.25,-684232.875,3661678.625
349,803.037415,929776.25,0.0,0.0,0.0,-1753168.0,7861.915039,317591.78125,-1753168.0,-2070759.78125,3409179.583333333
351,143.443726,178753.265625,0.0,0.0,0.0,-31659.056641,1653.507324,3489.342285,-31659.056641,-35148.398926,655428.640625
352,91.943001,111745.46875,0.0,0.0,0.0,0.0,889.635742,0.0,0.0,0.0,409733.3854166666
353,30.996004,37653.210938,0.0,0.0,0.0,0.0,281.520813,3489.2854,0.0,-3489.2854,138061.7734393333
357,5.9629,10988.505859,0.0,0.0,0.0,0.0,51.500023,0.0,0.0,0.0,40291.18814966667
358,279.381592,523802.59375,0.0,0.0,0.0,0.0,2590.956055,0.0,0.0,0.0,1920609.5104166665
359,827.514221,1530111.75,0.0,0.0,0.0,-50946.460938,7487.282227,10468.160156,-50946.460938,-61414.621093999995,5610409.75
360,17.987598,32965.558594,0.0,0.0,0.0,0.0,160.5224,0.0,0.0,0.0,120873.71484466667
371,673.314026,894904.6875,0.0,0.0,0.0,-20495400.0,10082.492676,1350347.3125,-20495400.0,-21845747.3125,3281317.1875
372,610.688583,396074.734375,0.0,0.0,0.0,-32067317.0,9212.001465,2142408.5,-32067317.0,-34209725.5,1452274.0260416665
373,782.718597,895315.96875,0.0,0.0,0.0,-6106151.125,8084.082031,422201.914062,-6106151.125,-6528353.039062,3282825.21875
374,826.272491,989493.3125,0.0,0.0,0.0,-1215862.03125,7557.320557,97700.168457,-1215862.03125,-1313562.199707,3628142.145833333
375,825.696259,991518.984375,0.0,0.0,0.0,-969828.3125,7600.63269,90720.59375,-969828.3125,-1060548.90625,3635569.609375
376,834.683517,1009746.78125,0.0,0.0,0.0,-248759.421875,7904.233765,27914.373047,-248759.421875,-276673.79492200003,3702404.864583333
377,251.235664,307499.15625,0.0,0.0,0.0,-16733.306641,2438.80426,3489.356445,-16733.306641,-20222.663086,1127496.90625
